order_item_id,order_id,category,product_name,brand,created_at,status,shipped_at,delivered_at,returned_at,sale_price,cost,user_id,gender,state,country
9636,6590,Jumpsuits & Rompers,Ladies Jumpsuit Dress Brown Shoulderless Smocking Top and Bottom,FineBrandShop,2024-01-20 01:31:00.000000 UTC,Shipped,2024-01-21 08:25:00.000000 UTC,,,25.5,13.795499981381,5164,F,Pennsylvania,United States
9802,6708,Dresses,KAMALIKULTURE Women's Sleeveless Shirred Waist Dress,KAMALIKULTURE,2024-01-06 16:01:00.000000 UTC,Shipped,2024-01-09 11:27:00.000000 UTC,,,74.0,33.447999951895326,5251,F,Comunidad de Madrid,Spain
10121,6940,Intimates,Farr West 12 Inch Low Rise Half Slip (25712),Farr West,2024-01-11 18:55:00.000000 UTC,Shipped,2024-01-12 08:13:00.000000 UTC,,,26.709999084472656,14.663789463146628,5441,F,Texas,United States
10159,6970,Swim,Seafolly Women's Harlow Tie Front Retro Maillot,Seafolly,2024-01-01 06:31:00.000000 UTC,Shipped,2024-01-03 16:13:00.000000 UTC,,,151.0,60.098000288009651,5468,F,Arizona,United States
10256,7034,Socks & Hosiery,Animal Print 6 Pairs No Show Foot Cover Peds Footies Liner Low Socks Cut Set,SK Hat shop,2024-01-27 15:54:00.000000 UTC,Shipped,2024-01-29 19:19:00.000000 UTC,,,9.9499998092651367,3.7013999056205158,5514,F,Rio Grande do Sul,Brasil
10393,7125,Intimates,Cosabella Women's Soire Italian Thong,Cosabella,2024-01-28 01:11:00.000000 UTC,Shipped,2024-01-30 07:13:00.000000 UTC,,,19.0,10.753999957814813,5580,F,Texas,United States
10568,7245,Jumpsuits & Rompers,MAXSTUDIO STRIPED ROMPER,MAXSTUDIO,2024-01-16 07:37:00.000000 UTC,Shipped,2024-01-16 10:10:00.000000 UTC,,,98.0,52.625999955460422,5665,F,Andalucía,Spain
10686,7324,Plus,Pearl iZUMi Attack Sock 3-Pack,Pearl iZUMi,2024-01-07 05:11:00.000000 UTC,Shipped,2024-01-09 02:13:00.000000 UTC,,,23.229999542236328,12.567429778657557,5738,F,Minnesota,United States
10734,7361,Pants & Capris,Democracy Women's 27 Inch City Skinny Novelty Embroidery Back Pocket Pant,Democracy,2024-01-02 00:22:00.000000 UTC,Shipped,2024-01-04 20:44:00.000000 UTC,,,25.0,13.950000004842876,5769,F,Yunnan,China
10882,7464,Sleep & Lounge,Only Necessities Plus Size 2-pack sleeveless tricot night gown,Only Necessities,2024-01-23 09:37:00.000000 UTC,Shipped,2024-01-24 11:13:00.000000 UTC,,,26.989999771118164,16.220989903942208,5845,F,Piauí,Brasil
10883,7464,Fashion Hoodies & Sweatshirts,Metal Mulisha Juniors Amanda Fleece,Metal Mulisha,2024-01-23 09:37:00.000000 UTC,Shipped,2024-01-24 11:13:00.000000 UTC,,,74.0,37.44399993494153,5845,F,Piauí,Brasil
10983,7531,Accessories,180s Women's Down Ear Warmer,180s,2024-01-16 18:04:00.000000 UTC,Shipped,2024-01-18 21:44:00.000000 UTC,,,22.399999618530277,9.6543997908592232,5903,F,Shandong,China
11004,7548,Shorts,Allegra K Ladies Zip Up Button Closure Side Pockets Short Shorts White W29,Allegra K,2024-01-17 02:42:00.000000 UTC,Shipped,2024-01-18 10:19:00.000000 UTC,,,9.4899997711181641,5.1245998679190876,5916,F,New Jersey,United States
11188,7666,Accessories,Best PILOT TROOPER Brown Shell AVIATOR Faux Leather Hat USHANKA Trapper Men and Women,ULTRAFINO PANAMA HAT,2024-01-21 10:15:00.000000 UTC,Shipped,2024-01-23 05:21:00.000000 UTC,,,37.9900016784668,14.39821059028521,6019,F,Hebei,China
11187,7666,Outerwear & Coats,Women's Full Length Overcoat in Pure Cashmere,Cashmere Boutique,2024-01-21 10:15:00.000000 UTC,Shipped,2024-01-23 05:21:00.000000 UTC,,,449.0,196.21299954503772,6019,F,Hebei,China
11428,7835,Active,prAna Women's Bliss Capri,prAna,2024-01-07 15:28:00.000000 UTC,Shipped,2024-01-10 05:34:00.000000 UTC,,,56.0,25.816000163555145,6161,F,Beijing,China
11545,7917,Dresses,Jax Women's Stretch Satin Dress,Jax,2024-01-01 07:38:00.000000 UTC,Shipped,2024-01-01 16:16:00.000000 UTC,,,118.5,56.6430000141263,6223,F,Ceará,Brasil
11836,8116,Accessories,Plaid Lightweight Pashmina Shawl Wrap Scarf,Scarf_tradinginc,2024-01-30 02:37:00.000000 UTC,Shipped,2024-01-30 08:34:00.000000 UTC,,,8.9899997711181641,3.29932990421176,6387,F,Zhejiang,China
11837,8116,Socks & Hosiery,SHEEC - SoleHugger AIR - Cotton No-Show Socks + Cushion *Non-Slip* (Available in 2 Colors),Sheec,2024-01-30 02:37:00.000000 UTC,Shipped,2024-01-30 08:34:00.000000 UTC,,,12.989999771118164,5.8325098612287647,6387,F,Zhejiang,China
11842,8120,Intimates,Just Sexy Women's Padded Cup Babydoll with Sequin Trim,Just Sexy,2024-01-09 11:47:00.000000 UTC,Shipped,2024-01-09 18:59:00.000000 UTC,,,29.989999771118164,15.3548798859407,6391,F,Bahia,Brasil
12001,8241,Maternity,Mountain Mama Maternity Shirt - Long Sleeve Activewear - Black,Mountain Mama,2024-01-28 04:15:00.000000 UTC,Shipped,2024-01-31 00:04:00.000000 UTC,,,26.979999542236328,11.250659844089448,6487,F,Guangdong,China
12248,8390,Dresses,Allegra K Lady Floral Prints Elastic Top Flouncing Hem Dress Light Pink XS,Allegra K,2024-01-27 07:14:00.000000 UTC,Shipped,2024-01-30 03:14:00.000000 UTC,,,10.779999732971191,4.818659872325286,6600,F,Hunan,China
12247,8390,Fashion Hoodies & Sweatshirts,Hoodie Buddie Built-In MP3 Headphone Buds Pullover Pink Sweatshirt Pull Over,HoodieBuddie,2024-01-27 07:14:00.000000 UTC,Shipped,2024-01-30 03:14:00.000000 UTC,,,25.0,10.550000006332994,6600,F,Hunan,China
12433,8527,Sleep & Lounge,Kimono Robe - Brocade Bamboo (Short),Old Shanghai,2024-01-20 06:33:00.000000 UTC,Shipped,2024-01-20 07:25:00.000000 UTC,,,37.950000762939446,22.883850517592023,6702,F,Gansu province,China
12500,8572,Plus,Metallic Mesh Scarf,Symphony Designs,2024-01-17 03:36:00.000000 UTC,Shipped,2024-01-18 14:52:00.000000 UTC,,,6.0,3.2580000087618828,6738,F,Comunidad de Madrid,Spain
12721,8721,Intimates,HANES Contoured Shaping Wire Free Bra - G281,Hanes,2024-01-17 16:53:00.000000 UTC,Shipped,2024-01-18 02:24:00.000000 UTC,,,13.649999618530272,6.8795997912637885,6855,F,Kanagawa,Japan
12840,8811,Plus,AN1225 Women's Watercolor Pattern Fashion Scarf,AN1225,2024-01-31 11:05:00.000000 UTC,Shipped,2024-02-03 09:39:00.000000 UTC,,,9.9499998092651367,5.1341999091424046,6927,F,Guangdong,China
13315,9141,Intimates,Body Creations Seamless Boy Short Wardrobe,Hanes,2024-01-16 15:10:00.000000 UTC,Shipped,2024-01-17 20:03:00.000000 UTC,,,13.5600004196167,7.2139202154315267,7193,F,Flanders,Belgium
13316,9141,Active,Under Armour Women's Tech Short Sleeve T,Under Armour,2024-01-16 15:10:00.000000 UTC,Shipped,2024-01-17 20:03:00.000000 UTC,,,26.229999542236328,11.672349852969496,7193,F,Flanders,Belgium
13314,9141,Skirts,My Michelle Juniors Lace Pencil Skirt,My Michelle,2024-01-16 15:10:00.000000 UTC,Shipped,2024-01-17 20:03:00.000000 UTC,,,39.0,15.911999956704676,7193,F,Flanders,Belgium
13406,9199,Pants & Capris,Briggs New York Women's Slimming Flat Front Pant,Briggs,2024-01-28 05:46:00.000000 UTC,Shipped,2024-01-31 00:27:00.000000 UTC,,,40.0,23.079999908804893,7238,F,Wisconsin,United States
13451,9233,Active,Champion Women's 360 Performance Sports Bra,Champion,2024-01-08 05:00:00.000000 UTC,Shipped,2024-01-10 14:08:00.000000 UTC,,,46.0,20.332000076770782,7260,F,Shanghai,China
13644,9376,Accessories,Beige Knit Solid Color Circle Eternity Ring Scarf,Luxury Divas,2024-01-12 01:35:00.000000 UTC,Shipped,2024-01-13 02:05:00.000000 UTC,,,13.989999771118164,5.6379698872787136,7377,F,Pennsylvania,United States
13853,9507,Tops & Tees,Hurley Sun Also Sets T-Shirt - Short-Sleeve - Women's,Hurley,2024-01-27 18:17:00.000000 UTC,Shipped,2024-01-30 09:24:00.000000 UTC,,,22.0,12.935999989509584,7484,F,Anhui,China
13899,9537,Intimates,Flexees Women's Pretty Shapewear Lace Hi Waist Brief,Flexees,2024-01-17 02:21:00.000000 UTC,Shipped,2024-01-18 13:08:00.000000 UTC,,,33.319999694824219,17.659599815914035,7508,F,Mato Grosso,Brasil
14000,9611,Tops & Tees,2B Abby Nailhead Stripe Tank,2b by bebe,2024-01-10 18:32:00.000000 UTC,Shipped,2024-01-12 15:48:00.000000 UTC,,,17.950000762939453,10.285350417906043,7563,F,Henan,China
14179,9735,Active,Mountain Hardwear Women's Butter Hooded Topper Pullover,Mountain Hardwear,2024-01-22 05:45:00.000000 UTC,Shipped,2024-01-24 10:20:00.000000 UTC,,,70.0,31.360000185668468,7651,F,São Paulo,Brasil
14180,9735,Blazers & Jackets,Splendid Women's Solid Heavy Jersey Blazer,Splendid,2024-01-22 05:45:00.000000 UTC,Shipped,2024-01-24 10:20:00.000000 UTC,,,89.0,36.490000179037445,7651,F,São Paulo,Brasil
14254,9797,Fashion Hoodies & Sweatshirts,J.America 8153 Ladies' Â¾ Sleeve Hooded Slub Tee,J.America,2024-01-31 10:46:00.000000 UTC,Shipped,2024-02-01 13:24:00.000000 UTC,,,23.6299991607666,10.137269629053325,7694,F,Gifu,Japan
14469,9945,Socks & Hosiery,HUE Women's Micro Net Liner,HUE,2024-01-12 06:47:00.000000 UTC,Shipped,2024-01-13 04:37:00.000000 UTC,,,9.8999996185302717,3.6827998347848654,7819,F,Jiangxi,China
14468,9945,Tops & Tees,Danskin Women's Zig-Zag Vest,Danskin,2024-01-12 06:47:00.000000 UTC,Shipped,2024-01-13 04:37:00.000000 UTC,,,25.0,14.800000004470348,7819,F,Jiangxi,China
14467,9945,Tops & Tees,Ayurvastram Pure Cotton Shirt Tunic Top Kurti,Ayurvastram,2024-01-12 06:47:00.000000 UTC,Shipped,2024-01-13 04:37:00.000000 UTC,,,29.989999771118164,17.454179822995961,7819,F,Jiangxi,China
15027,10332,Socks & Hosiery,Browning Women's Heavy Wool Boot Sock,Browning,2024-01-21 16:43:00.000000 UTC,Shipped,2024-01-23 09:01:00.000000 UTC,,,9.9899997711181641,4.3256698842215533,8151,F,Minas Gerais,Brasil
15083,10374,Sleep & Lounge,Carole Hochman Women's Festive Ikat Bouquet Pajama,Carole Hochman,2024-01-10 14:10:00.000000 UTC,Shipped,2024-01-11 22:23:00.000000 UTC,,,51.75,29.756250057835128,8178,F,Roraima,Brasil
15147,10421,Dresses,XOXO Juniors Peplum Dress,XOXO,2024-01-18 06:54:00.000000 UTC,Shipped,2024-01-20 10:38:00.000000 UTC,,,40.0,17.559999972581863,8213,F,Shanghai,China
15372,10563,Blazers & Jackets,Only Hearts Women's Double Knit 2 Button Jacket,Only Hearts,2024-01-22 15:27:00.000000 UTC,Shipped,2024-01-23 20:07:00.000000 UTC,,,185.0,61.605000793933861,8326,F,Hebei,China
15392,10577,Accessories,Echo Design Women's Basic Touch Glove,ECHO,2024-01-04 01:18:00.000000 UTC,Shipped,2024-01-05 11:23:00.000000 UTC,,,19.989999771118164,8.9355298357319839,8334,F,Xinjiang Uygur Autonomous Region,China
15391,10577,Active,Mountain Hardwear Women's Pyxis Jacket,Mountain Hardwear,2024-01-04 01:18:00.000000 UTC,Shipped,2024-01-05 11:23:00.000000 UTC,,,111.98999786376952,46.923809299853922,8334,F,Xinjiang Uygur Autonomous Region,China
15819,10863,Accessories,Black Gorgeous Rhinestone Studded Belt,Luxury Divas,2024-01-12 12:12:00.000000 UTC,Shipped,2024-01-14 14:10:00.000000 UTC,,,27.989999771118164,12.203639815122486,8547,F,North Carolina,United States
15873,10903,Intimates,Barely There Women's Second Skinnies Smoothers Hi Waist Boxer,Barely There,2024-01-23 09:43:00.000000 UTC,Shipped,2024-01-25 16:11:00.000000 UTC,,,22.0,12.077999971807005,8577,F,Guangxi Zhuang Autonomous Region,China
16200,11130,Sleep & Lounge,Ruby Velour Robe,The Pajamagram Company,2024-01-11 10:29:00.000000 UTC,Shipped,2024-01-11 14:16:00.000000 UTC,,,79.989997863769531,50.313708708756565,8767,F,Fujian,China
16201,11131,Tops & Tees,Allegra K Ladies Boat Neck Long Sleeve Pullover Shirt Top New,Allegra K,2024-01-14 10:29:00.000000 UTC,Shipped,2024-01-16 12:20:00.000000 UTC,,,8.819999694824217,4.8509998222962025,8767,F,Fujian,China
16417,11283,Active,Ibex Women's Balance Briefs,Ibex,2024-01-24 08:59:00.000000 UTC,Shipped,2024-01-25 20:24:00.000000 UTC,,,30.0,11.130000092089176,8899,F,Florida,United States
16594,11401,Active,Smartwool NEW Women's PhD Running Light Micro with ReliaWool,SmartWool,2024-01-18 05:01:00.000000 UTC,Shipped,2024-01-19 01:32:00.000000 UTC,,,24.0,9.52800004184246,8991,F,Niedersachsen,Germany
16628,11431,Dresses,Rebecca Taylor Women's Nailhead Dress,Rebecca Taylor,2024-01-19 02:21:00.000000 UTC,Shipped,2024-01-20 06:07:00.000000 UTC,,,450.0,215.99999936297536,9008,F,Guangdong,China
16788,11536,Socks & Hosiery,Steve Madden Legwear Women's 6 Pack Fashion Low Cut Athletic Herringbone Pattern Sock,Steve Madden,2024-01-18 10:43:00.000000 UTC,Shipped,2024-01-21 06:48:00.000000 UTC,,,14.0,5.6699999775737524,9080,F,Nordrhein-Westfalen,Germany
16798,11545,Sweaters,Cotton/Cashmere Crew-neck Sweater / Regular,Orvis,2024-01-01 00:49:00.000000 UTC,Shipped,2024-01-02 17:49:00.000000 UTC,,,79.0,35.865999956149608,9087,F,Liaoning,China
16850,11583,Fashion Hoodies & Sweatshirts,Allegra K Women Long Sleeve Drawstring Hem Black Hooded Sweatshirt S,Allegra K,2024-01-10 15:28:00.000000 UTC,Shipped,2024-01-11 01:44:00.000000 UTC,,,11.760000228881836,5.9035201406586175,9109,F,Guangxi Zhuang Autonomous Region,China
16851,11583,Intimates,Laura High Quality Sexy Black Bra Thong SET #SL101055BL Made in Colombia,Laura,2024-01-10 15:28:00.000000 UTC,Shipped,2024-01-11 01:44:00.000000 UTC,,,31.450000762939453,17.549100431812555,9109,F,Guangxi Zhuang Autonomous Region,China
16849,11583,Sweaters,Ralph Lauren Sport Womens Cable Knit V-Neck Polo Pony Logo Sweater - Black,Ralph Lauren,2024-01-10 15:28:00.000000 UTC,Shipped,2024-01-11 01:44:00.000000 UTC,,,84.989997863769531,36.630689067886621,9109,F,Guangxi Zhuang Autonomous Region,China
16864,11592,Jeans,Levi's Women's Hi Rise Skinny Jean,Levi's,2024-01-13 14:05:00.000000 UTC,Shipped,2024-01-15 22:51:00.000000 UTC,,,78.0,42.743999959900975,9116,F,California,United States
17033,11715,Tops & Tees,2B Sequin Stripe Sweater,2b by bebe,2024-01-11 14:11:00.000000 UTC,Shipped,2024-01-13 12:27:00.000000 UTC,,,29.950000762939453,15.574000383339822,9213,F,Guangdong,China
17032,11715,Accessories,Outdoor Research Wind Stopper Gorilla Balaclava,Outdoor Research,2024-01-11 14:11:00.000000 UTC,Shipped,2024-01-13 12:27:00.000000 UTC,,,39.950000762939446,16.259650259618088,9213,F,Guangdong,China
17055,11731,Dresses,London Times Women's Twinkle Mesh Sheath Dress,London Times,2024-01-21 10:30:00.000000 UTC,Shipped,2024-01-22 13:29:00.000000 UTC,,,99.0,49.301999967545271,9221,F,California,United States
17056,11731,Skirts,Robert Rodriguez Women's High Waisted Pencil Skirt,Robert Rodriguez,2024-01-21 10:30:00.000000 UTC,Shipped,2024-01-22 13:29:00.000000 UTC,,,595.0,224.90999918431044,9221,F,California,United States
17384,11962,Sweaters,Sutton Studio Womens Cashmere Belted Wrap Sweater Petite,Sutton Studio,2024-01-30 07:41:00.000000 UTC,Shipped,2024-02-02 00:45:00.000000 UTC,,,139.99000549316406,67.05521241010814,9401,F,Thüringen,Germany
17628,12122,Dresses,Allegra K Lady Boat Neck Dolman Sleeve Pockets Detail Casual Mini Dress Black S,Allegra K,2024-01-28 17:42:00.000000 UTC,Shipped,2024-01-29 10:06:00.000000 UTC,,,10.069999694824221,4.9947198420304062,9521,F,Galicia,Spain
17696,12167,Socks & Hosiery,Hanes Silk Reflections Women's Smooth Illusions Ultimate Contouring Sheer Hosiery,Hanes,2024-01-27 04:35:00.000000 UTC,Shipped,2024-01-29 14:15:00.000000 UTC,,,18.0,8.010000005364418,9559,F,Northern Ireland,United Kingdom
17891,12302,Pants & Capris,Mango Women's Pleated Tapered Trousers - Covi,MANGO,2024-01-30 17:09:00.000000 UTC,Shipped,2024-01-31 02:37:00.000000 UTC,,,34.9900016784668,18.054840827505885,9673,F,Jiangxi,China
17892,12302,Intimates,SASSYBAX Convertible Legging,Sassybax,2024-01-30 17:09:00.000000 UTC,Shipped,2024-01-31 02:37:00.000000 UTC,,,76.0,40.051999947056174,9673,F,Jiangxi,China
17894,12302,Fashion Hoodies & Sweatshirts,Volcom Juniors Taro Long Hooded Full Zip Jacket,Volcom,2024-01-30 17:09:00.000000 UTC,Shipped,2024-01-31 02:37:00.000000 UTC,,,90.0,39.510000105947256,9673,F,Jiangxi,China
17893,12302,Dresses,Huafeng Uniform Epaulet Stand-collar Slim Double Breasted Wool Coat Jackets Womens,Huafeng,2024-01-30 17:09:00.000000 UTC,Shipped,2024-01-31 02:37:00.000000 UTC,,,99.0,49.202999766916037,9673,F,Jiangxi,China
17901,12308,Tops & Tees,Junior's Annex Clothing Shears Scissors Victorian Steampunk Etching Art Design Print Tee Shirt,Annex Clothing,2024-01-14 16:10:00.000000 UTC,Shipped,2024-01-14 21:37:00.000000 UTC,,,19.950000762939453,11.032350390839948,9676,F,Washington,United States
17902,12308,Intimates,Rhinestone Monokini,Roma Costume,2024-01-14 16:10:00.000000 UTC,Shipped,2024-01-14 21:37:00.000000 UTC,,,54.950000762939446,27.255200240037588,9676,F,Washington,United States
17900,12308,Active,Columbia Women's Fast Trek Hybrid Full Zip Jacket,Columbia,2024-01-14 16:10:00.000000 UTC,Shipped,2024-01-14 21:37:00.000000 UTC,,,64.930000305175781,28.374410309452717,9676,F,Washington,United States
18281,12558,Fashion Hoodies & Sweatshirts,Testament Women's Kangaroo Pocket Hoodie,Testament,2024-01-22 09:33:00.000000 UTC,Shipped,2024-01-24 19:35:00.000000 UTC,,,54.020000457763672,26.253720299749371,9854,F,São Paulo,Brasil
18280,12558,Blazers & Jackets,Purple Label - Women's Mariah Oversized Blazer (Grey),Ralph Lauren Purple Label,2024-01-22 09:33:00.000000 UTC,Shipped,2024-01-24 19:35:00.000000 UTC,,,56.0,20.72000016272068,9854,F,São Paulo,Brasil
18283,12558,Maternity,Everly Grey Women's Maternity Eunice Dress,Everly Grey,2024-01-22 09:33:00.000000 UTC,Shipped,2024-01-24 19:35:00.000000 UTC,,,69.0,31.326000122353435,9854,F,São Paulo,Brasil
18282,12558,Accessories,Carrera Topcar 1/S Aviator Sunglasses,Carrera,2024-01-22 09:33:00.000000 UTC,Shipped,2024-01-24 19:35:00.000000 UTC,,,85.419998168945312,36.474339150678219,9854,F,São Paulo,Brasil
18409,12642,Intimates,NuBra Soft Travel Case Black,NuBra,2024-01-17 14:33:00.000000 UTC,Shipped,2024-01-19 06:47:00.000000 UTC,,,13.989999771118164,7.5965698700885476,9925,F,Jilin,China
18408,12642,Maternity,Allegra K Motherhood Pregnancy Slant Pockets Front Hip Pokcets Solid Color Casaul Jeans Black M,Allegra K,2024-01-17 14:33:00.000000 UTC,Shipped,2024-01-19 06:47:00.000000 UTC,,,17.200000762939453,7.2928003334820275,9925,F,Jilin,China
18410,12642,Shorts,Jones New York Women's Petite Bermuda Short,Jones New York,2024-01-17 14:33:00.000000 UTC,Shipped,2024-01-19 06:47:00.000000 UTC,,,25.0,12.250000005587935,9925,F,Jilin,China
18503,12705,Leggings,AN1225 Women's Solid Color Leggings - Purple,AN1225,2024-01-31 00:42:00.000000 UTC,Shipped,2024-01-31 09:46:00.000000 UTC,,,6.9499998092651367,4.3089998889938,9968,F,England,United Kingdom
18502,12705,Active,Capezio Women's Capezio Women'S SupplexÂ® Capri Legging,Capezio,2024-01-31 00:42:00.000000 UTC,Shipped,2024-01-31 09:46:00.000000 UTC,,,27.069999694824215,12.289779959873556,9968,F,England,United Kingdom
18512,12710,Pants & Capris,Pendleton Women's Everyday Chino,Pendleton,2024-01-29 10:47:00.000000 UTC,Shipped,2024-01-29 11:20:00.000000 UTC,,,58.0,32.421999912709,9972,F,Yunnan,China
19178,13183,Sweaters,Two Dog Island Women's Popcorn Stitch V-Neck Pullover,Two Dog Island,2024-01-01 01:46:00.000000 UTC,Shipped,2024-01-01 20:32:00.000000 UTC,,,58.299999237060554,23.9029996958822,10371,F,Guangdong,China
19177,13183,Sleep & Lounge,Carole Hochman Moon Rose Shadows Long Cap Sleeve Gown (188420),Carole Hochman,2024-01-01 01:46:00.000000 UTC,Shipped,2024-01-01 20:32:00.000000 UTC,,,69.0,44.850000154227018,10371,F,Guangdong,China
19342,13288,Sweaters,Sag Harbor Women's Cowl Neck Kimono Sleeve Cashmerlon Sweater,Sag Harbor,2024-01-17 06:21:00.000000 UTC,Shipped,2024-01-17 18:12:00.000000 UTC,,,27.930000305175781,12.233340109944194,10452,F,Hauts-de-France,France
19502,13402,Active,Champion Women's Training Tee,Champion,2024-01-10 11:22:00.000000 UTC,Shipped,2024-01-12 23:50:00.000000 UTC,,,22.0,9.4820000380277634,10544,F,Virginia,United States
19522,13414,Plus,Levi Women's Plus Size Stretch Denim,Levi's,2024-01-31 13:22:00.000000 UTC,Shipped,2024-02-01 07:19:00.000000 UTC,,,42.9900016784668,20.678190833607168,10554,F,Arizona,United States
19520,13414,Jeans,Woman Within Plus Size Tall jean tummy control bootcut 5-pocket styling,Woman Within,2024-01-31 13:22:00.000000 UTC,Shipped,2024-02-01 07:19:00.000000 UTC,,,44.9900016784668,25.374360915816723,10554,F,Arizona,United States
19521,13414,Active,Saucony Motion Sensor Sports Running Bra,Saucony,2024-01-31 13:22:00.000000 UTC,Shipped,2024-02-01 07:19:00.000000 UTC,,,50.650001525878906,21.931450764860216,10554,F,Arizona,United States
19626,13484,Sweaters,Unionbay Juniors Bloomsbury Pointelle Crew Neck Sweater,UNIONBAY,2024-01-08 17:02:00.000000 UTC,Shipped,2024-01-11 08:05:00.000000 UTC,,,44.0,18.347999975085255,10612,F,Beijing,China
19627,13484,Leggings,AG Adriano Goldschmied Women's Velvet Corduroy Legging,AG Adriano Goldschmied,2024-01-08 17:02:00.000000 UTC,Shipped,2024-01-11 08:05:00.000000 UTC,,,178.0,104.13000032491982,10612,F,Beijing,China
19938,13689,Intimates,Frederick's of Hollywood Scallop Lace-Top Stocking Womens,Frederick's of Hollywood,2024-01-25 01:08:00.000000 UTC,Shipped,2024-01-27 07:00:00.000000 UTC,,,14.0,7.1819999776780605,10761,F,New York,United States
20118,13818,Intimates,Fashion Forms Lace Cami Top (29649),Fashion Forms,2024-01-27 00:39:00.000000 UTC,Shipped,2024-01-29 09:30:00.000000 UTC,,,20.0,10.959999971091747,10854,F,North Carolina,United States
20134,13827,Socks & Hosiery,Sock It To Me Roosters Crew Socks,Sock It To Me,2024-01-14 18:10:00.000000 UTC,Shipped,2024-01-14 22:24:00.000000 UTC,,,13.989999771118164,5.7918598904417458,10862,F,Tianjin,China
20132,13827,Tops & Tees,Devon & Jones DP310W Ladies' Short Sleeve Cotton/Lycra Stretch Jersey Tennis Polo Shirt,Devon & Jones,2024-01-14 18:10:00.000000 UTC,Shipped,2024-01-14 22:24:00.000000 UTC,,,15.989999771118164,8.5226698453630512,10862,F,Tianjin,China
20131,13827,Jeans,Wrangler Women's Cowgirl Cut Low Rise Ultimate Riding Jean,Wrangler,2024-01-14 18:10:00.000000 UTC,Shipped,2024-01-14 22:24:00.000000 UTC,,,60.799999237060554,34.959999516010285,10862,F,Tianjin,China
20133,13827,Swim,Coolibar UPF 50+ Women's Swim Skort - Sun Protective,Coolibar,2024-01-14 18:10:00.000000 UTC,Shipped,2024-01-14 22:24:00.000000 UTC,,,65.0,29.315000083297488,10862,F,Tianjin,China
20177,13857,Intimates,Ann West Hide It! Reusable Foam Nipple Covers Style NC01,Ann West,2024-01-24 00:18:00.000000 UTC,Shipped,2024-01-24 00:56:00.000000 UTC,,,9.9899997711181641,5.5744198742191484,10888,F,California,United States
20387,14006,Intimates,Wacoal Women's Sensational Smoothing Shape Brief,Wacoal,2024-01-14 15:07:00.000000 UTC,Shipped,2024-01-16 01:20:00.000000 UTC,,,38.0,20.861999951303005,11018,F,Gansu province,China
20385,14006,Swim,Echo Design Women's Batik Leaves Butterfly Tunic,ECHO,2024-01-14 15:07:00.000000 UTC,Shipped,2024-01-16 01:20:00.000000 UTC,,,48.0,20.832000106573105,11018,F,Gansu province,China
20386,14006,Pants & Capris,G-Star Women's 5620 Ski Mix Skinny,G-Star,2024-01-14 15:07:00.000000 UTC,Shipped,2024-01-16 01:20:00.000000 UTC,,,190.0,95.5699997395277,11018,F,Gansu province,China
20454,14056,Dresses,Miss Sixty Women's Blaire Dress,Miss Sixty,2024-01-18 16:35:00.000000 UTC,Shipped,2024-01-21 09:34:00.000000 UTC,,,79.989997863769531,36.635418992403821,11054,F,Massachusetts,United States
20530,14105,Jeans,Lee Women's Misses Slender Secret Scarlett Barely Bootcut Jean,Lee,2024-01-17 06:09:00.000000 UTC,Shipped,2024-01-18 20:33:00.000000 UTC,,,32.900001525878906,17.404100779736041,11090,F,Seoul,South Korea
20647,14186,Swim,Speedo Women's Breaststroke 4 Hope Graphic Daisy Flyback Swimsuit,Speedo,2024-01-17 11:56:00.000000 UTC,Shipped,2024-01-19 17:33:00.000000 UTC,,,48.0,18.04800009727478,11155,F,Mato Grosso,Brasil
20704,14226,Pants & Capris,Bonfire Women's Radiant Pants,Bonfire,2024-01-07 14:15:00.000000 UTC,Shipped,2024-01-07 15:52:00.000000 UTC,,,169.94999694824219,91.603048175298412,11187,F,Andalucía,Spain
20789,14283,Intimates,Lightly Lined Wire-Free with ComfortSoft Band,Hanes,2024-01-31 06:46:00.000000 UTC,Shipped,2024-01-31 13:16:00.000000 UTC,,,9.4399995803833,5.4751997573256492,11237,F,Seoul,South Korea
20792,14283,Blazers & Jackets,Allegra K Women Opening Front Long Sleeve Solid Color Autumn Blazer Coat Pink XS,Allegra K,2024-01-31 06:46:00.000000 UTC,Shipped,2024-01-31 13:16:00.000000 UTC,,,10.800000190734863,4.43880010188818,11237,F,Seoul,South Korea
20790,14283,Accessories,Pashmina Scarf Shawl Wrap Throw - Over 100 beatiful colours to choose from (Approx. 28 x Approx. 80),Pashminas4u,2024-01-31 06:46:00.000000 UTC,Shipped,2024-01-31 13:16:00.000000 UTC,,,14.989999771118164,6.5206498803332451,11237,F,Seoul,South Korea
20791,14283,Outerwear & Coats,Calvin Klein Women's Belted Utility Jacket,Calvin Klein,2024-01-31 06:46:00.000000 UTC,Shipped,2024-01-31 13:16:00.000000 UTC,,,105.0500030517578,51.054301242087774,11237,F,Seoul,South Korea
20994,14414,Tops & Tees,Russell Athletic Women's Dri-Power Micro Fiber Training Workout Polo Shirt - 8 colors,Russell Athletic,2024-01-02 09:29:00.000000 UTC,Shipped,2024-01-05 03:23:00.000000 UTC,,,14.989999771118164,8.993999829165638,11337,F,South Carolina,United States
